species,count_year,how_many_cw,number_by_party_hours,flags
"Spotted Sandpiper
[Actitis macularius]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",cw,0,
"Spotted Sandpiper
[Actitis macularius]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",6,0.033,
"Solitary Sandpiper
[Tringa solitaria]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
"Solitary Sandpiper
[Tringa solitaria]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",1,0.0053,
"Solitary Sandpiper
[Tringa solitaria]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Solitary Sandpiper
[Tringa solitaria]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",,,
"Solitary Sandpiper
[Tringa solitaria]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",,,
"Solitary Sandpiper
[Tringa solitaria]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",2,0.01,
"Solitary Sandpiper
[Tringa solitaria]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Solitary Sandpiper
[Tringa solitaria]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Solitary Sandpiper
[Tringa solitaria]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"Solitary Sandpiper
[Tringa solitaria]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",,,
"Solitary Sandpiper
[Tringa solitaria]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",,,
"Solitary Sandpiper
[Tringa solitaria]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",,,
"Solitary Sandpiper
[Tringa solitaria]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",,,
"Solitary Sandpiper
[Tringa solitaria]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Solitary Sandpiper
[Tringa solitaria]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",,,
"Solitary Sandpiper
[Tringa solitaria]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",1,0.0046,"US,"
"Lesser Yellowlegs
[Tringa flavipes]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Lesser Yellowlegs
[Tringa flavipes]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",,,
"Lesser Yellowlegs
[Tringa flavipes]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"Lesser Yellowlegs
[Tringa flavipes]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",,,
"Lesser Yellowlegs
[Tringa flavipes]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",,,
"Lesser Yellowlegs
[Tringa flavipes]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",,,
"Lesser Yellowlegs
[Tringa flavipes]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",,,
"Lesser Yellowlegs
[Tringa flavipes]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Lesser Yellowlegs
[Tringa flavipes]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",,,
"Lesser Yellowlegs
[Tringa flavipes]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",2,0.0109,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",4,0.0129,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",5,0.0229,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",12,0.0828,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",3,0.0204,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",6,0.0366,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",1,0.0041,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",1,0.004,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",2,0.0101,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",6,0.0353,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",5,0.0498,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",1,0.0059,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",11,0,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",,,
"Rock Pigeon (Feral Pigeon)
[Columba livia (Feral Pigeon)]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",6,0.033,
"Red-billed Pigeon
[Patagioenas flavirostris]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",4,0.0217,
"Red-billed Pigeon
[Patagioenas flavirostris]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",10,0.0526,
"Red-billed Pigeon
[Patagioenas flavirostris]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",3,0.0097,
"Red-billed Pigeon
[Patagioenas flavirostris]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",6,0.0275,
"Red-billed Pigeon
[Patagioenas flavirostris]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",3,0.0207,
"Red-billed Pigeon
[Patagioenas flavirostris]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",25,0.1701,
"Red-billed Pigeon
[Patagioenas flavirostris]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",39,0.2378,
"Red-billed Pigeon
[Patagioenas flavirostris]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",26,0.1012,
"Red-billed Pigeon
[Patagioenas flavirostris]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",18,0.0747,
"Red-billed Pigeon
[Patagioenas flavirostris]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",6,0.0254,
"Red-billed Pigeon
[Patagioenas flavirostris]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",4,0.02,
"Red-billed Pigeon
[Patagioenas flavirostris]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",29,0.1638,
"Red-billed Pigeon
[Patagioenas flavirostris]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",9,0.0381,
"Red-billed Pigeon
[Patagioenas flavirostris]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",6,0.0184,
"Red-billed Pigeon
[Patagioenas flavirostris]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",17,0.0677,
"Red-billed Pigeon
[Patagioenas flavirostris]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",11,0.0437,
"Red-billed Pigeon
[Patagioenas flavirostris]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",1,0.0051,
"Red-billed Pigeon
[Patagioenas flavirostris]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",36,0.2118,
"Red-billed Pigeon
[Patagioenas flavirostris]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",14,0.1393,
"Red-billed Pigeon
[Patagioenas flavirostris]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",12,0.0707,
"Red-billed Pigeon
[Patagioenas flavirostris]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",10,0.0377,
"Red-billed Pigeon
[Patagioenas flavirostris]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",10,0.0615,
"Red-billed Pigeon
[Patagioenas flavirostris]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",9,0,
"Red-billed Pigeon
[Patagioenas flavirostris]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",2,0.0254,
"Red-billed Pigeon
[Patagioenas flavirostris]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",6,0.0341,
"Red-billed Pigeon
[Patagioenas flavirostris]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",12,0.0659,
"Band-tailed Pigeon
[Patagioenas fasciata]","1994 [95]
Count Date: 12/20/1994
# Participants: 
# Species Reported: 311
Total Hrs.: 184.00",34,0.1848,
"Band-tailed Pigeon
[Patagioenas fasciata]","1995 [96]
Count Date: 12/17/1995
# Participants: 
# Species Reported: 347
Total Hrs.: 190.00",33,0.1737,
"Band-tailed Pigeon
[Patagioenas fasciata]","1996 [97]
Count Date: 12/20/1996
# Participants: 
# Species Reported: 369
Total Hrs.: 310.00",2,0.0065,
"Band-tailed Pigeon
[Patagioenas fasciata]","1997 [98]
Count Date: 12/19/1997
# Participants: 
# Species Reported: 343
Total Hrs.: 218.00",20,0.0917,
"Band-tailed Pigeon
[Patagioenas fasciata]","1998 [99]
Count Date: 12/19/1998
# Participants: 
# Species Reported: 343
Total Hrs.: 145.00",3,0.0207,
"Band-tailed Pigeon
[Patagioenas fasciata]","1999 [100]
Count Date: 12/22/1999
# Participants: 
# Species Reported: 357
Total Hrs.: 147.00",18,0.1224,
"Band-tailed Pigeon
[Patagioenas fasciata]","2000 [101]
Count Date: 12/20/2000
# Participants: 
# Species Reported: 342
Total Hrs.: 164.00",4,0.0244,
"Band-tailed Pigeon
[Patagioenas fasciata]","2001 [102]
Count Date: 12/19/2001
# Participants: 
# Species Reported: 376
Total Hrs.: 257.00",30,0.1167,
"Band-tailed Pigeon
[Patagioenas fasciata]","2002 [103]
Count Date: 12/20/2002
# Participants: 
# Species Reported: 379
Total Hrs.: 241.00",12,0.0498,
"Band-tailed Pigeon
[Patagioenas fasciata]","2003 [104]
Count Date: 12/20/2003
# Participants: 4
# Species Reported: 344
Total Hrs.: 236.00",8,0.0339,
"Band-tailed Pigeon
[Patagioenas fasciata]","2004 [105]
Count Date: 12/20/2004
# Participants: 5
# Species Reported: 320
Total Hrs.: 200.00",3,0.015,
"Band-tailed Pigeon
[Patagioenas fasciata]","2005 [106]
Count Date: 12/20/2005
# Participants: 5
# Species Reported: 366
Total Hrs.: 177.00",4,0.0226,
"Band-tailed Pigeon
[Patagioenas fasciata]","2006 [107]
Count Date: 12/20/2006
# Participants: 7
# Species Reported: 363
Total Hrs.: 236.50",18,0.0761,
"Band-tailed Pigeon
[Patagioenas fasciata]","2007 [108]
Count Date: 12/20/2007
# Participants: 39
# Species Reported: 306
Total Hrs.: 326.00",10,0.0307,
"Band-tailed Pigeon
[Patagioenas fasciata]","2008 [109]
Count Date: 12/14/2008
# Participants: 21
# Species Reported: 299
Total Hrs.: 251.00",7,0.0279,
"Band-tailed Pigeon
[Patagioenas fasciata]","2009 [110]
Count Date: 12/14/2009
# Participants: 41
# Species Reported: 338
Total Hrs.: 252.00",21,0.0833,
"Band-tailed Pigeon
[Patagioenas fasciata]","2010 [111]
Count Date: 12/14/2010
# Participants: 42
# Species Reported: 311
Total Hrs.: 198.00",3,0.0152,
"Band-tailed Pigeon
[Patagioenas fasciata]","2011 [112]
Count Date: 12/14/2011
# Participants: 54
# Species Reported: 286
Total Hrs.: 170.00",1,0.0059,
"Band-tailed Pigeon
[Patagioenas fasciata]","2012 [113]
Count Date: 12/14/2012
# Participants: 26
# Species Reported: 246
Total Hrs.: 100.50",,,
"Band-tailed Pigeon
[Patagioenas fasciata]","2013 [114]
Count Date: 12/14/2013
# Participants: 51
# Species Reported: 284
Total Hrs.: 169.75",1,0.0059,
"Band-tailed Pigeon
[Patagioenas fasciata]","2014 [115]
Count Date: 12/14/2014
# Participants: 68
# Species Reported: 331
Total Hrs.: 265.50",12,0.0452,
"Band-tailed Pigeon
[Patagioenas fasciata]","2015 [116]
Count Date: 12/14/2015
# Participants: 72
# Species Reported: 317
Total Hrs.: 162.50",2,0.0123,
"Band-tailed Pigeon
[Patagioenas fasciata]","2016 [117]
Count Date: 12/14/2016
# Participants: 55
# Species Reported: 365
Total Hrs.: ",37,0,
"Band-tailed Pigeon
[Patagioenas fasciata]","2017 [118]
Count Date: 12/14/2017
# Participants: 44
# Species Reported: 272
Total Hrs.: 78.80",3,0.0381,
"Band-tailed Pigeon
[Patagioenas fasciata]","2018 [119]
Count Date: 12/15/2018
# Participants: 89
# Species Reported: 339
Total Hrs.: 175.75",50,0.2845,
"Band-tailed Pigeon
[Patagioenas fasciata]","2019 [120]
Count Date: 12/14/2019
# Participants: 115
# Species Reported: 385
Total Hrs.: 182.00",4,0.022,
